Source,Target,Weight
3411,4458,4
3411,4636,4
3412,3436,4
3412,3453,4
3412,3466,4
3412,3473,4
3412,3474,5
3412,3481,5
3412,3483,4
3412,3537,4
3412,3551,4
3412,3589,4
3412,3606,4
3412,3615,4
3412,3616,5
3412,3622,4
3412,3634,4
3412,3648,4
3412,3652,4
3412,3663,5
3412,3682,4
3412,3689,4
3412,3710,4
3412,3711,4
3412,3764,4
3412,3781,4
3412,3806,4
3412,3848,4
3412,3871,4
3412,3923,4
3412,3925,4
3412,3928,5
3412,3945,5
3412,3978,4
3412,3982,4
3412,3991,6
3412,4016,4
3412,4020,4
3412,4079,4
3412,4088,4
3412,4096,5
3412,4102,4
3412,4113,4
3412,4128,4
3412,4131,4
3412,4179,4
3412,4205,4
3412,4219,4
3412,4220,4
3412,4252,4
3412,4271,5
3412,4272,4
3412,4311,4
3412,4359,4
3412,4366,4
3412,4379,5
3412,4395,4
3412,4455,5
3412,4512,4
3412,4573,4
3412,4608,4
3412,4611,4
3412,4636,5
3412,4637,4
3412,4688,5
3412,4697,4
3412,4704,4
3412,4748,4
3412,4750,4
3412,4771,4
3412,4777,4
3412,4783,4
3415,4105,4
3417,3478,4
3417,3820,4
3417,4731,4
3418,3519,4
3418,3723,4
3418,3726,4
3418,3963,4
3418,3975,5
3418,4100,4
3418,4409,5
3418,4440,4
3419,3672,4
3420,3474,5
3420,3480,4
3420,3622,4
3420,3688,4
3420,3704,4
3420,3918,4
3420,3923,4
3420,3927,4
3420,4021,4
3420,4061,4
3420,4113,4
3420,4127,4
3420,4178,4
3420,4200,4
3420,4261,4
3420,4295,4
3420,4362,4
3420,4366,5
3420,4397,4
3420,4495,4
3420,4571,4
3420,4604,4
3420,4633,5
3420,4636,5
3420,4641,4
3420,4740,4
3420,4753,5
3421,3451,4
3421,3523,5
3421,3829,4
3421,3867,4
3421,3984,4
3421,4077,4
3421,4485,4
3422,3803,4
3424,4793,4
3426,3432,4
3426,3478,4
3426,3489,4
3427,3594,5
3427,3697,4
3427,3746,4
3427,4127,5
3427,4296,4
3427,4366,4
3427,4448,4
3427,4633,4
3428,3605,4
3428,3669,4
3428,3750,4
3428,3896,4
3428,3921,4
3430,3515,4
3430,3517,5
3430,3705,4
3430,3814,4
3430,3915,4
3430,4063,4
3430,4120,4
3430,4137,4
3430,4232,5
3430,4466,4
3431,3531,5
3431,3584,4
3431,3606,4
3431,3724,4
3431,3866,4
3431,3888,4
3431,3935,4
3431,3956,4
3431,3976,4
3431,4077,4
3431,4096,4
3431,4153,4
3431,4172,4
3431,4198,4
3431,4207,4
3431,4360,6
3431,4696,4
3432,3686,4
3432,3851,4
3432,3881,5
3432,4140,4
3432,4231,4
3434,4101,4
3435,3534,5
3435,3572,4
3435,3640,4
3435,3699,4
3435,3724,4
3435,3751,4
3435,3887,4
3435,3888,4
3435,3974,5
3435,4025,5
3435,4077,4
3435,4084,4
3435,4108,5
3435,4282,4
3435,4552,5
3436,3453,4
3436,3466,4
3436,3474,4
3436,3481,4
3436,3483,4
3436,3551,4
3436,3615,4
3436,3622,4
3436,3634,5
3436,3652,4
3436,3682,4
3436,3710,4
3436,3711,4
3436,3764,4
3436,3781,4
3436,3806,4
3436,3848,4
3436,3923,4
3436,3928,4
3436,3945,4
3436,3978,4
3436,3982,4
3436,4020,4
3436,4088,4
3436,4096,4
3436,4102,4
3436,4113,4
3436,4128,4
3436,4131,4
3436,4183,4
3436,4205,4
3436,4219,4
3436,4252,4
3436,4272,4
3436,4311,4
3436,4359,4
3436,4366,4
3436,4379,4
3436,4395,4
3436,4455,4
3436,4573,4
3436,4608,4
3436,4611,6
3436,4636,4
3436,4637,4
3436,4688,4
3436,4704,4
3436,4750,4
3436,4759,4
3436,4771,4
3436,4777,4
3437,3723,4
3437,4566,4
3440,3625,4
3440,3669,4
3440,3750,4
3440,3796,4
3440,3921,4
3440,4078,4
3440,4426,4
3440,4488,4
3440,4556,4
3440,4671,4
3440,4735,4
3441,3729,4
3441,3742,4
3441,3814,4
3441,3882,6
3441,4017,6
3441,4025,4
3441,4082,4
3441,4120,4
3441,4372,4
3441,4458,4
3441,4574,6
3441,4627,4
3441,4632,4
3441,4678,4
3441,4753,4
3443,4135,4
3444,4632,4
3446,3517,4
3446,3751,4
3446,4466,4
3449,3481,4
3449,3584,4
3449,3594,4
3449,3707,4
3449,3724,4
3449,3828,4
3449,3862,4
3449,4198,4
3449,4455,5
3449,4533,4
3449,4696,5
3450,4063,5
3450,4233,4
3450,4643,5
3451,3697,5
3451,3744,6
3451,3867,4
3451,4468,5
3451,4485,4
3451,4530,4
3451,4801,5
3453,3466,5
3453,3473,4
3453,3474,5
3453,3481,4
3453,3483,4
3453,3551,4
3453,3615,4
3453,3622,4
3453,3634,5
3453,3650,4
3453,3652,4
3453,3682,4
3453,3710,4
3453,3711,4
3453,3764,5
3453,3781,4
3453,3806,5
3453,3847,4
3453,3848,4
3453,3873,4
3453,3923,4
3453,3926,4
3453,3928,4
3453,3945,4
3453,3978,5
3453,3982,5
3453,4020,5
3453,4088,4
3453,4096,4
3453,4102,5
3453,4113,4
3453,4128,4
3453,4205,4
3453,4219,4
3453,4236,4
3453,4244,4
3453,4252,5
3453,4272,4
3453,4281,4
3453,4297,4
3453,4311,4
3453,4359,5
3453,4362,4
3453,4366,5
3453,4374,4
3453,4379,5
3453,4395,4
3453,4398,4
3453,4455,4
3453,4456,4
3453,4457,4
3453,4526,4
3453,4528,4
3453,4573,4
3453,4608,4
3453,4611,4
3453,4636,5
3453,4637,4
3453,4641,4
3453,4672,4
3453,4688,5
3453,4697,4
3453,4698,4
3453,4704,5
3453,4750,5
3453,4769,4
3453,4771,4
3453,4777,4
3453,4787,4
3455,3493,4
3455,3851,4
3456,3562,4
3456,3567,4
3457,3531,5
3457,3691,4
3457,3736,5
3457,3747,4
3457,3884,4
3457,3948,4
3457,4309,4
3457,4448,4
3457,4538,4
3457,4753,4
3458,3822,4
3458,4175,4
3460,3465,4
3460,3635,4
3460,3771,6
3460,4223,4
3461,3750,4
3461,4040,4
3461,4403,4
3461,4624,4
3462,4038,4
3464,3478,4
3464,3604,4
3464,3829,4
3464,4034,4
3464,4079,4
3464,4789,4
3465,3771,5
3466,3473,4
3466,3474,5
3466,3481,4
3466,3483,4
3466,3551,4
3466,3615,4
3466,3622,4
3466,3634,5
3466,3650,4
3466,3652,4
3466,3682,4
3466,3710,4
3466,3711,4
3466,3764,5
3466,3781,4
3466,3806,5
3466,3847,4
3466,3848,4
3466,3873,4
3466,3923,4
3466,3926,4
3466,3928,4
3466,3945,4
3466,3978,5
3466,3982,5
3466,4020,5
3466,4088,4
3466,4096,4
3466,4102,5
3466,4113,4
3466,4128,4
3466,4205,4
3466,4219,4
3466,4236,4
3466,4244,4
3466,4252,5
3466,4272,4
3466,4281,4
3466,4297,4
3466,4311,4
3466,4359,5
3466,4362,4
3466,4366,5
3466,4374,4
3466,4379,5
3466,4395,4
3466,4398,4
3466,4455,4
3466,4456,4
3466,4457,4
3466,4526,4
3466,4528,4
3466,4573,4
3466,4608,4
3466,4611,4
3466,4636,5
3466,4637,4
3466,4641,4
3466,4672,4
3466,4688,5
3466,4697,4
3466,4698,4
3466,4704,5
3466,4750,5
3466,4769,4
3466,4771,4
3466,4777,4
3466,4787,4
3467,3474,4
3467,3534,5
3467,3660,4
3467,3735,4
3467,4102,4
3467,4252,4
3467,4379,4
3467,4381,5
3467,4632,5
3468,3786,4
3471,3714,4
3471,3919,4
3471,4224,4
3473,3474,5
3473,3481,4
3473,3589,4
3473,3634,4
3473,3650,4
3473,3764,4
3473,3806,4
3473,3873,4
3473,3978,4
3473,3982,4
3473,3991,4
3473,4020,4
3473,4096,4
3473,4102,4
3473,4131,4
3473,4179,4
3473,4244,4
3473,4252,4
3473,4272,4
3473,4281,4
3473,4297,4
3473,4359,4
3473,4366,4
3473,4374,4
3473,4379,5
3473,4398,4
3473,4448,4
3473,4455,4
3473,4456,4
3473,4457,4
3473,4526,4
3473,4528,4
3473,4636,5
3473,4688,5
3473,4697,5
3473,4704,4
3473,4750,4
3473,4769,4
3474,3480,4
3474,3481,5
3474,3483,4
3474,3494,5
3474,3531,4
3474,3551,4
3474,3589,4
3474,3594,4
3474,3606,4
3474,3615,4
3474,3622,6
3474,3634,5
3474,3650,4
3474,3652,4
3474,3682,4
3474,3688,4
3474,3694,4
3474,3710,4
3474,3711,4
3474,3764,5
3474,3767,4
3474,3781,4
3474,3806,5
3474,3847,4
3474,3848,4
3474,3870,5
3474,3873,4
3474,3907,6
3474,3918,4
3474,3923,6
3474,3926,4
3474,3927,4
3474,3928,5
3474,3932,4
3474,3933,5
3474,3945,4
3474,3978,5
3474,3982,5
3474,3991,4
3474,4017,4
3474,4020,5
3474,4021,5
3474,4022,5
3474,4061,4
3474,4088,4
3474,4096,5
3474,4102,5
3474,4104,4
3474,4108,4
3474,4113,6
3474,4128,4
3474,4131,6
3474,4178,5
3474,4179,4
3474,4193,5
3474,4200,4
3474,4205,4
3474,4207,5
3474,4219,4
3474,4220,4
3474,4236,4
3474,4244,4
3474,4252,5
3474,4272,4
3474,4281,4
3474,4295,4
3474,4297,4
3474,4311,4
3474,4359,5
3474,4362,6
3474,4366,7
3474,4374,4
3474,4376,5
3474,4379,6
3474,4395,4
3474,4397,4
3474,4398,4
3474,4439,4
3474,4448,4
3474,4455,5
3474,4456,4
3474,4457,4
3474,4495,4
3474,4526,4
3474,4528,4
3474,4533,4
3474,4573,5
3474,4604,5
3474,4608,4
3474,4611,4
3474,4632,4
3474,4633,5
3474,4636,8
3474,4637,4
3474,4641,6
3474,4672,4
3474,4688,6
3474,4697,5
3474,4698,4
3474,4704,5
3474,4740,4
3474,4748,4
3474,4750,5
3474,4753,6
3474,4769,4
3474,4771,4
3474,4777,4
3474,4787,4
3478,3489,4
3478,3550,4
3478,3635,4
3478,3659,4
3478,3852,4
3478,3943,4
3478,4231,5
3480,3927,4
3480,4068,4
3480,4108,4
3480,4200,4
3480,4335,4
3480,4366,4
3480,4487,4
3480,4633,4
3480,4636,4
3480,4753,4
3481,3483,4
3481,3551,4
3481,3589,4
3481,3594,5
3481,3615,4
3481,3622,4
3481,3634,4
3481,3652,4
3481,3676,4
3481,3682,4
3481,3707,4
3481,3710,4
3481,3711,4
3481,3742,4
3481,3760,4
3481,3764,4
3481,3781,4
3481,3806,4
3481,3828,4
3481,3848,4
3481,3923,4
3481,3928,4
3481,3945,4
3481,3978,4
3481,3982,4
3481,3991,4
3481,4020,4
3481,4088,4
3481,4096,5
3481,4102,5
3481,4113,4
3481,4128,4
3481,4131,4
3481,4179,4
3481,4197,4
3481,4205,4
3481,4219,4
3481,4220,4
3481,4223,4
3481,4252,4
3481,4272,4
3481,4311,4
3481,4359,4
3481,4366,4
3481,4379,5
3481,4395,4
3481,4455,7
3481,4533,5
3481,4573,4
3481,4608,4
3481,4611,4
3481,4636,5
3481,4637,4
3481,4672,4
3481,4688,5
3481,4697,4
3481,4704,4
3481,4748,4
3481,4750,4
3481,4771,4
3481,4777,4
3482,4611,4
3483,3551,4
3483,3615,4
3483,3622,4
3483,3634,4
3483,3652,4
3483,3682,4
3483,3710,4
3483,3711,4
3483,3764,4
3483,3781,4
3483,3806,4
3483,3848,4
3483,3923,4
3483,3928,4
3483,3945,4
3483,3978,4
3483,3982,4
3483,3991,4
3483,4017,4
3483,4020,4
3483,4088,4
3483,4096,4
3483,4102,4
3483,4113,4
3483,4128,4
3483,4205,4
3483,4219,4
3483,4220,4
3483,4252,4
3483,4272,4
3483,4311,4
3483,4359,4
3483,4366,4
3483,4379,4
3483,4395,4
3483,4455,4
3483,4573,4
3483,4608,4
3483,4611,4
3483,4636,4
3483,4637,4
3483,4688,4
3483,4704,4
3483,4750,4
3483,4771,4
3483,4777,4
3487,3718,4
3487,3979,4
3487,4158,4
3487,4258,4
3489,3507,4
3489,3635,5
3489,3710,4
3489,3781,4
3489,3790,4
3489,3870,4
3489,3945,4
3489,4020,4
3489,4101,5
3489,4128,4
3489,4197,4
3489,4205,4
3489,4311,4
3489,4398,4
3489,4409,4
3490,3542,4
3492,3615,4
3492,3648,4
3492,3936,4
3492,4001,4
3492,4025,4
3492,4442,4
3492,4627,4
3492,4727,4
3493,3751,4
3493,3851,4
3493,4530,4
3494,3622,5
3494,3870,5
3494,3923,5
3494,3933,5
3494,4022,5
3494,4113,5
3494,4131,5
3494,4178,5
3494,4193,5
3494,4362,4
3494,4366,5
3494,4376,5
3494,4636,5
3494,4641,4
3495,3553,5
3495,3699,4
3495,3751,4
3495,3855,4
3495,3857,5
3495,3887,4
3495,3902,5
3495,3929,4
3495,3987,5
3495,3994,4
3495,4043,4
3495,4078,4
3495,4118,4
3495,4156,4
3495,4333,4
3495,4345,4
3495,4449,4
3495,4471,4
3495,4556,4
3495,4652,4
3495,4671,4
3495,4797,4
3496,3729,4
3496,4372,4
3496,4650,4
3498,3962,4
3500,4697,4
3505,3538,4
3505,3542,4
3505,3645,4
3505,3727,4
3505,3888,4
3505,4231,4
3505,4529,4
3506,4409,4
3507,3635,5
3507,3790,4
3507,3870,5
3507,3970,4
3507,4101,4
3507,4128,4
3507,4398,4
3507,4409,4
3507,4590,4
3507,4692,4
3507,4734,4
3508,3538,4
3508,3542,4
3508,3727,4
3508,3832,4
3508,3851,4
3508,3967,4
3508,4101,5
3508,4137,4
3508,4140,4
3508,4227,4
3508,4266,4
3508,4409,6
3512,3750,4
3512,3896,4
3512,3921,4
3512,4012,6
3512,4246,6
3513,3634,4
3513,4368,4
3513,4638,4
3513,4688,4
3514,4165,4
3515,3517,5
3515,3805,4
3515,3904,4
3515,3915,5
3515,4063,5
3515,4232,4
3515,4466,6
3515,4662,4
3517,3619,4
3517,3680,4
3517,3723,4
3517,3765,4
3517,3805,4
3517,3814,4
3517,3904,4
3517,3915,5
3517,4063,4
3517,4231,4
3517,4232,4
3517,4466,7
3517,4662,4
3519,3604,4
3519,3820,4
3519,3834,4
3519,3874,4
3519,3967,4
3519,4100,5
3519,4231,4
3519,4398,4
3519,4409,4
3519,4779,4
3521,3594,5
3521,3785,4
3521,4017,5
3521,4031,4
3521,4458,4
3521,4589,6
3521,4638,8
3521,4750,4
3523,3829,4
3523,4438,4
3523,4702,4
3525,4067,6
3527,4197,4
3527,4227,4
3527,4468,4
3531,3537,4
3531,3594,4
3531,3597,4
3531,3642,4
3531,3691,4
3531,3736,4
3531,3865,4
3531,3868,4
3531,4096,4
3531,4153,4
3531,4198,4
3531,4207,4
3531,4309,4
3531,4368,4
3531,4379,4
3531,4448,6
3531,4511,4
3531,4533,4
3531,4534,5
3531,4636,4
3531,4678,4
3531,4688,4
3531,4753,6
3533,3732,4
3533,4025,4
3533,4381,4
3534,3640,5
3534,3699,4
3534,3724,5
3534,3735,7
3534,3751,4
3534,3814,4
3534,3838,5
3534,3887,4
3534,3888,5
3534,3974,5
3534,4017,4
3534,4025,6
3534,4077,4
3534,4084,4
3534,4104,4
3534,4108,5
3534,4207,4
3534,4212,6
3534,4282,4
3534,4372,4
3534,4440,4
3534,4458,4
3534,4552,5
3534,4632,8
3534,4705,6
3535,3731,4
3535,4333,4
3535,4449,4
3535,4471,4
3537,3616,4
3537,3663,4
3537,3882,4
3537,3925,4
3537,4016,5
3537,4060,4
3537,4079,4
3538,3542,4
3538,3638,4
3538,3727,4
3538,3834,4
3538,3835,4
3538,3851,5
3538,3870,4
3538,4101,4
3538,4137,4
3538,4140,4
3538,4231,4
3538,4266,4
3538,4371,4
3539,4077,4
3542,3568,5
3542,3595,4
3542,3638,4
3542,3686,4
3542,3727,5
3542,3790,4
3542,3834,4
3542,3835,5
3542,3840,4
3542,3851,4
3542,3867,4
3542,3870,5
3542,3874,4
3542,4080,4
3542,4231,5
3542,4371,4
3542,4648,4
3542,4793,4
3547,3764,5
3550,3605,4
3550,3631,4
3550,3653,4
3550,3657,4
3550,3750,4
3550,3796,4
3550,3896,4
3550,3921,4
3550,3949,4
3550,4070,4
3550,4129,4
3550,4226,4
3550,4285,4
3550,4345,4
3550,4426,4
3550,4488,4
3550,4543,4
3550,4564,4
3550,4588,4
3550,4670,4
3550,4729,5
3551,3615,4
3551,3622,4
3551,3634,4
3551,3652,4
3551,3682,4
3551,3710,4
3551,3711,4
3551,3764,4
3551,3781,4
3551,3806,4
3551,3848,4
3551,3923,4
3551,3928,4
3551,3945,4
3551,3978,4
3551,3982,4
3551,4020,4
3551,4088,4
3551,4096,4
3551,4102,4
3551,4113,4
3551,4128,4
3551,4205,4
3551,4219,4
3551,4252,4
3551,4272,4
3551,4311,4
3551,4359,4
3551,4366,4
3551,4379,4
3551,4395,4
3551,4443,4
3551,4455,4
3551,4573,4
3551,4608,4
3551,4611,4
3551,4636,4
3551,4637,4
3551,4688,4
3551,4704,4
3551,4750,4
3551,4771,4
3551,4777,5
3553,3707,4
3553,4161,4
3553,4252,5
3553,4333,4
3553,4400,4
3553,4428,4
3553,4449,5
3553,4471,6
3553,4556,4
3553,4652,5
3553,4725,4
3553,4797,5
3554,3829,4
3554,4136,4
3554,4231,4
3555,3959,5
3555,4225,4
3555,4250,4
3555,4754,4
3556,4292,4
3557,3669,4
3557,3796,4
3557,4033,4
3557,4543,4
3557,4692,4
3557,4694,4
3557,4735,4
3557,4765,4
3557,4797,4
3558,4607,4
3559,3723,4
3559,4101,4
3559,4292,4
3559,4793,4
3560,3564,6
3560,3570,4
3560,3654,4
3560,3890,5
3560,4578,4
3561,3890,4
3561,3896,4
3562,3567,4
3562,3894,4
3564,3570,4
3564,3890,4
3568,3595,4
3568,3874,4
3568,4231,4
3569,4268,4
3569,4333,4
3570,3657,4
3570,3753,4
3570,3890,6
3570,4348,5
3570,4578,5
3570,4724,5
3572,3723,6
3572,3751,4
3572,3850,4
3572,4077,4
3572,4101,5
3572,4440,5
3576,4121,4
3576,4774,4
3577,3598,4
3577,3697,4
3577,3823,4
3577,4589,4
3578,4164,4
3580,3690,5
3580,4350,4
3584,3606,5
3584,3644,4
3584,3724,4
3584,3938,4
3584,4077,4
3584,4096,4
3584,4153,4
3584,4198,4
3584,4207,4
3584,4360,4
3584,4455,4
3584,4696,5
3584,4718,4
3584,4753,4
3588,3790,4
3589,3991,4
3589,4096,4
3589,4131,4
3589,4179,4
3589,4379,4
3589,4455,5
3589,4636,4
3589,4688,4
3589,4697,4
3593,3903,4
3593,3986,5
3593,4054,4
3593,4158,4
3593,4724,4
3594,3707,4
3594,3742,6
3594,3828,4
3594,4017,4
3594,4207,4
3594,4379,4
3594,4448,4
3594,4455,5
3594,4533,6
3594,4636,4
3594,4638,5
3594,4688,4
3594,4753,4
3595,3637,4
3595,3700,4
3595,3727,4
3595,3736,4
3595,3829,4
3595,3874,4
3595,3888,4
3595,4309,4
3595,4338,4
3596,3945,4
3596,3981,4
3596,4478,5
3597,4164,4
3597,4368,4
3600,4068,4
3600,4430,4
3602,3903,4
3602,4053,4
3604,3669,4
3604,3701,4
3604,3735,4
3604,3834,4
3604,3874,4
3604,3967,4
3604,4100,4
3604,4221,4
3604,4231,4
3604,4398,4
3604,4409,4
3604,4779,4
3605,3653,4
3605,3657,4
3605,3669,4
3605,3750,4
3605,3796,4
3605,3896,4
3605,3921,4
3605,3949,4
3605,4070,4
3605,4543,4
3605,4588,4
3606,3689,4
3606,3907,4
3606,3928,4
3606,3938,4
3606,4207,5
3606,4360,4
3606,4455,4
3606,4696,4
3606,4718,4
3606,4753,4
3607,4163,4
3609,3814,4
3609,4662,4
3612,3932,4
3613,4750,4
3614,4050,4
3614,4442,4
3615,3622,4
3615,3634,4
3615,3648,6
3615,3652,4
3615,3682,4
3615,3710,4
3615,3711,4
3615,3764,4
3615,3781,4
3615,3806,4
3615,3848,4
3615,3882,6
3615,3923,4
3615,3928,4
3615,3936,5
3615,3945,4
3615,3978,4
3615,3982,4
3615,4001,6
3615,4020,4
3615,4025,5
3615,4050,4
3615,4055,4
3615,4060,4
3615,4088,4
3615,4096,4
3615,4102,4
3615,4113,4
3615,4128,4
3615,4205,4
3615,4219,4
3615,4220,4
3615,4252,4
3615,4272,4
3615,4299,5
3615,4311,4
3615,4359,4
3615,4366,4
3615,4379,4
3615,4395,4
3615,4398,4
3615,4442,4
3615,4444,5
3615,4455,4
3615,4573,4
3615,4608,4
3615,4611,4
3615,4627,5
3615,4632,5
3615,4636,4
3615,4637,5
3615,4688,4
3615,4697,4
3615,4704,4
3615,4727,5
3615,4750,4
3615,4771,4
3615,4777,4
3616,3644,4
3616,3660,4
3616,3663,5
3616,3689,4
3616,3839,4
3616,3871,4
3616,3925,4
3616,3991,4
3616,4016,4
3616,4024,4
3616,4079,4
3616,4207,4
3616,4271,4
3616,4512,4
3616,4592,5
3616,4783,4
3617,3696,4
3618,3796,4
3618,4354,4
3619,3668,4
3619,3885,4
3619,4466,4
3619,4671,4
3622,3634,4
3622,3652,4
3622,3682,4
3622,3710,4
3622,3711,4
3622,3764,4
3622,3781,4
3622,3806,4
3622,3848,4
3622,3865,4
3622,3870,5
3622,3923,6
3622,3928,4
3622,3933,5
3622,3945,4
3622,3978,4
3622,3982,4
3622,4020,4
3622,4022,5
3622,4088,4
3622,4096,5
3622,4102,4
3622,4113,6
3622,4128,4
3622,4131,5
3622,4178,5
3622,4193,5
3622,4205,4
3622,4219,4
3622,4220,4
3622,4252,4
3622,4272,4
3622,4295,4
3622,4311,4
3622,4359,4
3622,4362,5
3622,4366,6
3622,4376,5
3622,4379,4
3622,4395,4
3622,4455,4
3622,4495,4
3622,4573,4
3622,4604,4
3622,4608,4
3622,4611,5
3622,4633,4
3622,4636,6
3622,4637,4
3622,4641,5
3622,4688,4
3622,4704,4
3622,4750,5
3622,4753,4
3622,4771,4
3622,4777,4
3623,4303,4
3625,4428,4
3625,4652,4
3626,4272,4
3628,4223,4
3628,4608,4
3631,4129,4
3631,4564,4
3631,4729,4
3632,4291,4
3634,3650,4
3634,3652,4
3634,3682,4
3634,3710,4
3634,3711,4
3634,3764,5
3634,3781,4
3634,3806,5
3634,3847,4
3634,3848,4
3634,3873,4
3634,3923,4
3634,3926,4
3634,3928,4
3634,3945,4
3634,3978,5
3634,3982,5
3634,4020,5
3634,4088,4
3634,4096,4
3634,4102,5
3634,4113,4
3634,4128,4
3634,4205,4
3634,4219,4
3634,4236,4
3634,4244,4
3634,4252,5
3634,4272,4
3634,4281,4
3634,4297,4
3634,4311,4
3634,4359,5
3634,4362,4
3634,4366,5
3634,4374,4
3634,4379,5
3634,4395,4
3634,4398,4
3634,4455,4
3634,4456,4
3634,4457,4
3634,4526,4
3634,4528,4
3634,4573,4
3634,4608,4
3634,4611,4
3634,4636,5
3634,4637,4
3634,4641,4
3634,4672,4
3634,4688,5
3634,4697,4
3634,4698,4
3634,4704,5
3634,4750,5
3634,4769,4
3634,4771,4
3634,4777,4
3634,4787,4
3635,3710,4
3635,3771,4
3635,3781,4
3635,3790,4
3635,3870,5
3635,3945,4
3635,3970,4
3635,4101,4
3635,4128,6
3635,4197,4
3635,4311,4
3635,4398,4
3635,4409,4
3635,4590,4
3635,4692,4
3635,4734,4
3637,3700,4
3637,3829,4
3637,3881,4
3637,4231,4
3637,4338,4
3638,3834,4
3638,3835,4
3638,3851,4
3638,3870,4
3638,4371,4
3639,3689,4
3639,3814,4
3639,3882,4
3639,4643,4
3640,3698,4
3640,3699,4
3640,3724,4
3640,3726,4
3640,3751,4
3640,3761,4
3640,3767,4
3640,3773,4
3640,3881,4
3640,3887,4
3640,3888,5
3640,3907,4
3640,3928,4
3640,3956,4
3640,3974,5
3640,3976,4
3640,4025,5
3640,4066,4
3640,4077,5
3640,4084,4
3640,4101,4
3640,4104,4
3640,4108,4
3640,4145,4
3640,4282,4
3640,4552,4
3640,4573,4
3640,4793,5
3641,3874,4
3641,4140,4
3641,4577,4
3642,3956,4
3642,4296,4
3642,4538,4
3642,4678,4
3643,4692,4
3643,4716,4
3644,3645,4
3644,4077,4
3644,4096,4
3644,4153,4
3644,4696,4
3645,3735,5
3645,4077,4
3645,4101,4
3645,4198,4
3645,4321,4
3645,4650,4
3648,3873,4
3648,3882,4
3648,3936,4
3648,3945,4
3648,3991,4
3648,4001,4
3648,4025,4
3648,4128,4
3648,4398,4
3648,4442,4
3648,4627,4
3648,4727,4
3650,3764,4
3650,3806,4
3650,3873,4
3650,3978,4
3650,3982,4
3650,4020,4
3650,4102,4
3650,4244,4
3650,4252,4
3650,4281,4
3650,4297,4
3650,4359,4
3650,4366,4
3650,4374,4
3650,4379,4
3650,4398,4
3650,4456,4
3650,4457,4
3650,4526,4
3650,4528,4
3650,4636,4
3650,4688,4
3650,4697,4
3650,4704,4
3650,4750,4
3650,4769,4
3652,3682,4
3652,3710,4
3652,3711,4
3652,3764,4
3652,3781,4
3652,3806,4
3652,3848,4
3652,3870,4
3652,3923,4
3652,3928,4
3652,3945,4
3652,3978,4
3652,3982,4
3652,4020,4
3652,4088,4
3652,4096,4
3652,4102,4
3652,4113,4
3652,4128,4
3652,4205,4
3652,4219,4
3652,4252,4
3652,4272,4
3652,4299,4
3652,4311,4
3652,4359,4
3652,4366,4
3652,4379,4
3652,4395,4
3652,4455,4
3652,4573,4
3652,4608,4
3652,4611,4
3652,4636,4
3652,4637,4
3652,4688,4
3652,4704,4
3652,4750,4
3652,4771,4
3652,4777,4
3653,3657,4
3653,3750,4
3653,3796,4
3653,3896,4
3653,3921,4
3653,3949,4
3653,4070,4
3653,4588,4
3654,3738,4
3654,3897,4
3654,4198,4
3657,3750,4
3657,3753,4
3657,3796,4
3657,3890,4
3657,3896,4
3657,3921,4
3657,3949,4
3657,3989,5
3657,4070,4
3657,4348,4
3657,4578,4
3657,4588,4
3657,4724,4
3659,4450,4
3659,4681,4
3660,3814,5
3663,3689,4
3663,3871,4
3663,3925,4
3663,3991,4
3663,4016,4
3663,4079,4
3663,4271,4
3663,4512,4
3663,4783,4
3668,3885,4
3668,4555,4
3669,3750,4
3669,3796,5
3669,3921,4
3669,4013,4
3669,4033,4
3669,4078,4
3669,4426,4
3669,4488,4
3669,4543,4
3669,4671,4
3669,4692,4
3669,4694,4
3669,4735,5
3669,4765,4
3669,4797,4
3672,3940,4
3672,4369,4
3674,4017,4
3676,3760,4
3676,4101,4
3676,4102,4
3676,4183,4
3676,4223,5
3676,4374,4
3679,4379,4
3680,4650,4
3681,4298,4
3682,3710,4
3682,3711,4
3682,3764,4
3682,3781,4
3682,3806,4
3682,3848,4
3682,3923,4
3682,3928,4
3682,3945,4
3682,3978,4
3682,3982,4
3682,4020,4
3682,4088,4
3682,4096,4
3682,4102,4
3682,4113,4
3682,4128,4
3682,4205,4
3682,4219,4
3682,4252,4
3682,4272,4
3682,4311,4
3682,4359,4
3682,4366,4
3682,4379,4
3682,4395,4
3682,4455,4
3682,4573,4
3682,4608,4
3682,4611,4
3682,4636,4
3682,4637,4
3682,4688,4
3682,4704,4
3682,4750,4
3682,4771,4
3682,4777,4
3684,4283,5
3686,3728,4
3686,3881,4
3686,4231,4
3688,3918,4
3688,4021,4
3688,4061,4
3688,4362,4
3688,4366,4
3688,4397,4
3688,4633,4
3688,4636,4
3688,4641,4
3688,4740,4
3688,4753,4
3689,3729,4
3689,3738,4
3689,3742,4
3689,3871,4
3689,3882,4
3689,3991,4
3689,4016,4
3689,4173,4
3689,4271,4
3689,4442,4
3689,4512,4
3689,4650,5
3689,4783,6
3691,4309,4
3691,4448,4
3691,4753,4
3692,3697,4
3692,4468,4
3692,4801,4
3693,3947,4
3693,4648,4
3694,3928,4
3694,4409,4
3694,4573,4
3697,3735,4
3697,3740,4
3697,3744,6
3697,3746,5
3697,3764,4
3697,3814,4
3697,3982,4
3697,4104,4
3697,4127,4
3697,4207,4
3697,4212,4
3697,4296,5
